都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
141330,1495200154,神奈川県,川崎市中原区,社会福祉法人春日会　地域密着型特別養護老人ホーム　せせらぎ,シャカイフクシホウジンカスガカイ　チイキミッチャクガタトクベツヨウゴロウジンホーム　セセラギ,地域密着型介護老人福祉施設入所者生活介護,神奈川県川崎市中原区下小田中6-30-32,,35.569408400000000,139.638969600000000,044-752-7755,044-752-7754,4020005008347,社会福祉法人　春日会,1495200154,,,0,http://kasugakai1.wixsite.com/kasugakai,,,,
141321,1495100214,神奈川県,川崎市幸区,地域密着型特別養護老人ホーム　こむかい,チイキミッチャクガタトクベツヨウゴロウジンホウム　コムカイ,地域密着型介護老人福祉施設入所者生活介護,神奈川県川崎市幸区小向仲野町1-3,,35.550077599587865,139.694168606082140,044-540-0170,044-540-0177,8240005001615,社会福祉法人　三篠会,1495100214,,,29,http://www.misasakai.or.jp/shisetsu/minamisaiwai.php,,,,
141526,1472610151,神奈川県,相模原市中央区,リバーサイド田名ホーム　清流さがみ,リバーサイドタナホーム　セイリュウサガミ,地域密着型介護老人福祉施設入所者生活介護,神奈川県相模原市中央区田名8511-1,,35.536284200000010,139.347137800000040,042-778-0154,042-778-3015,3021005002605,社会福祉法人愛泉会,1472610151,,,,http://aisenkai-riverside.jp/,,,,
141526,1492601461,神奈川県,相模原市中央区,リバーサイド田名ホーム清流さがみ,リバーサイドタナホームセイリュウサガミ,地域密着型介護老人福祉施設入所者生活介護,神奈川県相模原市中央区田名8511-1,,35.536284200000010,139.347137800000040,042-778-0154,042-778-3015,3021005002605,社会福祉法人愛泉会,1492601461,,,,http://aisenkai-riverside.jp/,,,,
141534,1492600505,神奈川県,相模原市南区,コミュニティホーム　ピノ,コミュニティホーム　ピノ,地域密着型介護老人福祉施設入所者生活介護,神奈川県相模原市南区鵜野森1-15-12,,35.543856310320216,139.430743092204240,042-745-1701,042-745-2745,8021005002633,社会福祉法人　蒼生会,1492600505,,,29,https://sosaykai.org/facility/communityhome-pino/,,,,
152064,1590600100,新潟県,新発田市,特別養護老人ホームしうんじ(地域密着型),トクベツヨウゴロウジンホームシウンジ(チイキミッチャクガタ),地域密着型介護老人福祉施設入所者生活介護,新潟県新発田市真野原外3331番地2,,38.018142900000000,139.318080099999970,0254-41-4700,0254-41-2588,7110005004557,社会福祉法人　紫雲寺加治川福祉会,1590600100,,,20,http://shiunji.or.jp/wordpress/,,,,
152064,1590600159,新潟県,新発田市,特別養護老人ホーム　新発田まごころの里,トクベツヨウゴロウジンホーム　シバタマゴコロノサト,地域密着型介護老人福祉施設入所者生活介護,新潟県新発田市下小中山1107番地,,38.017185950576410,139.380908934619010,0254-33-0377,0254-33-0388,8110005005455,社会福祉法人　真心福祉会,1590600159,,,29,http://www.m-wel.jp/,,,,
152064,1590600175,新潟県,新発田市,特別養護老人ホーム　三の丸,トクベツヨウゴロウジンホーム　サンノマル,地域密着型介護老人福祉施設入所者生活介護,新潟県新発田市大手町４丁目３番４号,,37.951475200000000,139.325404599999960,0254-20-7200,0254-20-7201,7110005004573,社会福祉法人　御幸会,1590600175,,,0,http://www.miyukikai.net/sannomal/,,,,
152064,1590600134,新潟県,新発田市,パルｃｏｍｆｙ陽だまり苑,パルコンフィヒダマリエン,地域密着型介護老人福祉施設入所者生活介護,新潟県新発田市中央町5丁目4番2号,,37.952057800000000,139.331411399999980,0254-23-1117,0254-23-1116,7110005004549,社会福祉法人いじみの福祉会,1590600134,,,0,http://hidamarien.ne.jp,,,,
152064,1590600126,新潟県,新発田市,特別養護老人ホーム　しばた,トクベツヨウゴロウジンホーム　シバタ,地域密着型介護老人福祉施設入所者生活介護,新潟県新発田市下中山246番1,,37.993264800000000,139.442722600000020,0254-31-2100,0254-31-2111,,社会福祉法人　御幸会,1590600126,,,0,http://www.miyukikai.net/,,,,
152048,1590400113,新潟県,三条市,地域密着型特別養護老人ホーム第二さかえの里,チイキミッチャクガタトクベツヨウゴロウジンホームダイニサカエノサト,地域密着型介護老人福祉施設入所者生活介護,新潟県三条市福島新田丙480番地,,37.610363799999995,138.905096400000050,0256-45-1133,0256-45-1135,5110005005615,社会福祉法人さかえ福祉会,1590400113,,,0,http://care-net.biz/15/sakaenosato/,,,,
152048,1590400154,新潟県,三条市,地域密着型介護老人福祉施設つつじガーデン三条,チイキミッチャクガタカイゴロウジンフクシシセツツツジガーデンサンジョウ,地域密着型介護老人福祉施設入所者生活介護,新潟県三条市諏訪3丁目3番52号,,37.615410500000000,138.981799000000020,0256-36-2561,0256-36-2562,2110005013918,社会福祉法人つつじ会,1590400154,,,29,http://www.add-vantage.jp/,,,,
152048,1590400188,新潟県,三条市,裏館倶楽部,ウラダテクラブ,地域密着型介護老人福祉施設入所者生活介護,新潟県三条市西裏館３丁目６番５４号,,37.643510900000000,138.959489100000000,0256-47-4202,0256-47-4203,8110005016428,社会福祉法人あさひ共生福祉会,1590400188,,,0,http://asahikyousei.jp,,,,
152102,1591000045,新潟県,十日町市,特別養護老人ホームほくほくの里,トクベツヨウゴロウジンホームホクホクノサト,地域密着型介護老人福祉施設入所者生活介護,十日町市太平664-4,,37.135167100000000,138.622063900000060,025-597-2020,025-597-2041,,社会福祉法人　松代福祉会,1591000045,,,0,http://matsudaifukushikai.webes.jp/,,,,
152102,1591000052,新潟県,十日町市,特別養護老人ホームよしだ,トクベツヨウゴロウジンホームヨシダ,地域密着型介護老人福祉施設入所者生活介護,新潟県十日町市南鐙坂４４６番地１,,37.124895300000000,138.720724400000000,025-761-7182,025-757-8660,6110005010696,社会福祉法人十日町福祉会,1591000052,,,0,http://fuku-tokamachi.or.jp/,,,,
152102,1591000086,新潟県,十日町市,地域密着型特別養護老人ホーム七川荘やすらぎ,チイキミッチャクガタトクベツヨウゴロウジンホームシチカワソウヤスラギ,地域密着型介護老人福祉施設入所者生活介護,新潟県十日町市田中戊６１９番地３,,37.055795000000000,138.698536200000030,025-763-2669,025-755-5661,7110005010159,社会福祉法人　なかさと福祉会,1591000086,,,0,http://www.nakasatohukushikai.jp/,,,,
152102,1591000037,新潟県,十日町市,特別養護老人ホーム三好園四ッ宮,トクベツヨウゴロウジンホームミヨシエンヨツミヤ,地域密着型介護老人福祉施設入所者生活介護,新潟県十日町市本町６の1丁目３２０番地９,,37.136772700000000,138.763081699999930,025-750-5288,025-757-0827,6110005010696,社会福祉法人　十日町福祉会,1591000037,,,20,http://fuku-tokamachi.or.jp,,,,
152102,1591000078,新潟県,十日町市,特別養護老人ホームあかね園,トクベツヨウゴロウジンホームアカネエン,地域密着型介護老人福祉施設入所者生活介護,新潟県十日町市高原田２７８番地１,,37.170778800000000,138.740471599999980,025-768-4565,025-768-4865,6110005010696,社会福祉法人十日町福祉会,1591000078,,,0,http://fuku-tokamachi.or.jp,,,,
152129,1591200157,新潟県,村上市,地域密着型特別養護老人ホーム羽衣園,チイキミッチャクガタトクベツヨウゴロウジンホームハゴロモエン,地域密着型介護老人福祉施設入所者生活介護,新潟県村上市岩沢1616番地,,38.262124300000010,139.534690800000020,0254-72-0055,0254-72-0056,3110005007423,社会福祉法人村上岩船福祉会,1591200157,,,0,http://www.murakamiiwafune.or.jp,,,,
152129,1591200140,新潟県,村上市,特別養護老人ホームあさひ,トクベツヨウゴロウジンホームアサヒ,地域密着型介護老人福祉施設入所者生活介護,新潟県村上市猿沢2160,,38.287244942628550,139.527491453472860,0254-60-2225,0254-62-7225,9110005007938,社会福祉法人回生会,1591200140,,,0,http://satomed.or.jp/,,,,
152129,1591200165,新潟県,村上市,特別養護老人ホーム　村上まごころの里,トクベツヨウゴロウジンホーム　ムラカミマゴコロノサト,地域密着型介護老人福祉施設入所者生活介護,新潟県　村上市　大津　3689番地2,,38.131239214533004,139.434474857372240,0254-62-1007,0254-62-1008,,社会福祉法人　真心福祉会,1591200165,,,0,http://www.m-wel.jp/,,,,
152188,1591700164,新潟県,五泉市,特別養護老人ホームみどりの園,トクベツヨウゴロウジンホームミドリノソノ,地域密着型介護老人福祉施設入所者生活介護,新潟県五泉市村松甲５５５１番地１,,37.686150500000000,139.182311700000000,0250-47-5700,0250-47-5711,,社会福祉法人　みどり心育会,1591700164,,,,http://www.midori-kokoro.jp,,,,
152188,1591700073,新潟県,五泉市,特別養護老人ホームまおろしの郷,トクベツヨウゴロウジンホームマオロシノサト,地域密着型介護老人福祉施設入所者生活介護,新潟県五泉市馬下1429番地,,37.735705500000000,139.260041300000000,0250-47-1070,0250-47-1072,6110005003964,社会福祉法人　中東福祉会,1591700073,,,28,http://tyutofukushikai.com/,,,,
152226,1590300222,新潟県,上越市,小規模特別養護老人ホーム直江津愛宕の園,ショウキボトクベツヨウゴロウジンホームナオエツアタゴノソノ,地域密着型介護老人福祉施設入所者生活介護,新潟県上越市五智2丁目1番3号,,37.171750400000000,138.234132000000040,025-539-0195,025-539-0198,4110005009385,上越あたご福祉会,1590300222,,,29,http://www.joetsu-atago.or.jp,,,,
152137,1591300080,新潟県,燕市,地域密着ユニット型介護福祉施設　はな広場・しまかみ,チイキミッチャクユニットガタカイゴフクシシセツ　ハナヒロバ・シマカミ,地域密着型介護老人福祉施設入所者生活介護,新潟県燕市横田９９４８番地１,,37.632171800000000,138.888089499999980,0256-47-1222,0256-63-4050,,社会福祉法人　桜井の里福祉会,1591300080,,,29,http://www.sakurai-fukushi.or.jp,,,,
152137,1591300213,新潟県,燕市,特別養護老人ホーム　遊生の町,トクベツヨウゴロウジンホーム　ユウセイノマチ,地域密着型介護老人福祉施設入所者生活介護,新潟県燕市小関1389番地4,,37.660429508084086,138.903828242991600,0256-64-7271,0256-64-7272,,社会福祉法人　遊生会,1591300213,,,0,http://yuuseikai-niigata.or.jp,,,,
152137,1591300221,新潟県,燕市,地域密着型特別養護老人ホームときわ燕,チイキミッチャクガタトクベツヨウゴロウジンホームトキワエン,地域密着型介護老人福祉施設入所者生活介護,新潟県燕市上児木３９０番地,,37.681470600000000,138.964023399999970,0256-61-7010,0256-61-7011,6110005016000,社会福祉法人行雲,1591300221,,,29,http://www.kouun-tokiwaen.jp/,,,,
152277,1592500092,新潟県,胎内市,地域密着型特別養護老人ホーム　りんどう,チイキミッチャクガタトクベツヨウゴロウジンホーム　リンドウ,地域密着型介護老人福祉施設入所者生活介護,新潟県胎内市1523番地,,38.082400233647540,139.446131532676640,0254-47-2222,0254-47-2255,2110005005394,社会福祉法人くろかわ福祉会,1592500092,,,29,http://kurokawafukushikai.jp/,,,,
152277,1592500084,新潟県,胎内市,特別養護老人ホーム　胎内まごころの里,トクベツヨウゴロウジンホーム　タイナイマゴコロノサト,地域密着型介護老人福祉施設入所者生活介護,新潟県胎内市築地3715番地3,,38.063924552937160,139.358651363229370,0254-28-8666,0254-28-8665,,社会福祉法人　真心福祉会,1592500084,,,0,http://www.m-wel.jp/,,,,
152269,1592400194,新潟県,南魚沼市,特別養護老人ホーム百花園,トクベツヨウゴロウジンホームヒャッカエン,地域密着型介護老人福祉施設入所者生活介護,新潟県南魚沼市関８５２番地,,36.991622330956020,138.811218936484500,025-783-5200,025-783-5202,1110005014958,社会福祉法人　石打福祉会,1592400194,,,0,http://ishiuchi-fukushikai.jp/,,,,
152242,1592200073,新潟県,佐渡市,特別養護老人ホーム新穂愛宕の園弐号館,トクベツヨウゴロウジンホーム　ニイボアタゴノソノ　ニゴウカン,地域密着型介護老人福祉施設入所者生活介護,佐渡市新穂瓜生屋513番地1,,38.017170136781180,138.427625357672100,0259-24-6133,0259-24-6134,,社会福祉法人　愛宕福祉会,1592200073,,,0,http://www.atago.or.jp/,,,,
