都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
094111,0972500284,栃木県,那珂川町,特別養護老人ホーム八溝の里,トクベツヨウゴロウジンホームヤミゾノサト,介護老人福祉施設,栃木県那須郡那珂川町久那瀬５４４－１,,36.726254399999990,140.151402900000000,0287-92-0010,0287-92-0011,,社会福祉法人　一心会,0972500284,,,,,,,,
092169,0972300321,栃木県,下野市,特別養護老人ホーム　まほろばの里,トクベツヨウゴロウジンホームマホロバノサト,介護老人福祉施設,栃木県下野市箕輪441-1,,36.396612300000000,139.828886700000000,0285-44-5155,0285-44-5538,7060005005239,社会福祉法人敬和会,0972300321,,,50,http://www.keiwa22.or.jp,,,,
092011,0970100400,栃木県,宇都宮市,特別養護老人ホーム　滝の原苑,トクベツヨウゴロウジンホーム　タキノハラエン,介護老人福祉施設,栃木県宇都宮市鶴田町３３８１番地,,36.544593500000000,139.861767600000000,028-632-7555,028-632-7551,1060005000765,社会福祉法人　西仁会,0970100400,,,0,http://care-net.biz/09/saijinkai/,,,,
092011,0972100069,栃木県,宇都宮市,特別養護老人ホーム　祥豊苑,トクベツヨウゴロウジンホーム　ショウホウエン,介護老人福祉施設,栃木県宇都宮市宮山田町９１５番地,,36.712420400000000,139.847850500000050,028-674-4560,028-674-4572,1060005000732,社会福祉法人　みどり会,0972100069,,,0,http://shouhouen.jp,,,,
092011,0970103081,栃木県,宇都宮市,特別養護老人ホーム　ホームタウンほそや,トクベツヨウゴロウジンホーム　ホームタウンホソヤ,介護老人福祉施設,栃木県宇都宮市細谷町４９５－１,,36.593623600000000,139.856399199999940,028-627-1177,028-627-2323,9060005000766,社会福祉法人正恵会,0970103081,,,0,http://seikeikai.jp/h_hosoya/,,,,
092029,0970200200,栃木県,足利市,特別養護老人ホーム和見山苑,トクベツヨウゴロウジンホームワミヤマエン,介護老人福祉施設,栃木県足利市稲岡町１０８３－１,,36.334287700000000,139.532643600000030,0284-91-3717,0284-91-3771,4060005006272,社会福祉法人　東徳会,0970200200,,,,http://www.wamiyama.jp/,,,,
092029,0970200184,栃木県,足利市,特別養護老人ホーム　麗日荘,トクベツヨウゴロウジンホーム　レイジツソウ,介護老人福祉施設,栃木県足利市田中町100,,36.324369500000000,139.451170800000000,0284-71-8182,0284-71-8321,,社会福祉法人　愛日会,0970200184,,,0,,,,,
092037,0970300174,栃木県,栃木市,特別養護老人ホームうづま荘,トクベツヨウゴロウジンホームウヅマソウ,介護老人福祉施設,栃木県栃木市川原田町1612,,36.406905400000000,139.738370900000060,0282-24-9760,0282-24-9762,,社会福祉法人幸生会,0970300174,,,0,http://www.cc9.ne.jp/~koseikai/,,,,
092037,0972300339,栃木県,栃木市,特別養護老人ホーム　幸寿苑,トクベツヨウゴロウジンホームコウジュエン,介護老人福祉施設,栃木県栃木市大平町上高島774,,36.347429000000000,139.732416100000020,0282-43-1400,0282-43-1401,1060005005491,社会福祉法人東風会,0972300339,,,40,http://www.toufuukai.or.jp,,,,
092061,0970600797,栃木県,日光市,すかいの郷,スカイノサト,介護老人福祉施設,栃木県日光市倉ケ崎新田１４３－１,,36.748672000000000,139.709682800000000,0288-25-7100,0288-25-7109,3060005002578,社会福祉法人すかい,0970600797,,,,http://www.sukai.jp/,,,,
092088,0970801569,栃木県,小山市,特別養護老人ホーム春わらう舎,トクベツヨウゴロウジンホームハルワラウイエ,介護老人福祉施設,栃木県小山市大字小山1509番地1,,36.301512900000000,139.818173600000020,0285-28-0200,0285-28-5600,,社会福祉法人延寿会,0970801569,,,0,http://www.nogihosp.or.jp/,,,,
092096,0970900379,栃木県,真岡市,特別養護老人ホーム　やまさわの里,トクベツヨウゴロウジンホームヤマサワノサト,介護老人福祉施設,真岡市熊倉町3435-1,,36.432927599999960,139.996468400000030,0285-81-1188,0285-81-1187,,社会福祉法人　山坂福祉会,0970900379,,,0,http://www.yamasawanosato.or.jp,,,,
092100,0971000583,栃木県,大田原市,特別養護老人ホーム　おおたわら風花苑,トクベツヨウゴロウジンホーム　オオタワラカザハナエン,介護老人福祉施設,栃木県大田原市北金丸２６００番地１０,,36.872457800000000,140.069995699999940,0287-20-2230,0287-22-2666,3060005004302,社会福祉法人　邦友会,0971000583,,,60,http://hoyukai.iuhw.ac.jp,,,,
092134,0971300181,栃木県,那須塩原市,特別養護老人ホ－ムさちの森,トクベツヨウゴロウジンホ－ムサチノモリ,介護老人福祉施設,栃木県那須塩原市野間４５３番地２３,,36.931849100000000,140.080967399999960,0287-60-1331,0287-64-4300,6060005003978,社会福祉法人那須四季会,0971300181,,,0,http://www.sachinomori.jp,,,,
093459,0972700124,栃木県,芳賀町,特別養護老人ホーム　而今荘,トクベツヨウゴロウジンホーム　ニコンソウ,介護老人福祉施設,栃木県芳賀郡芳賀町大字稲毛田１８８７－４,,36.550620599999990,140.071831299999980,028-677-2811,028-677-3688,,社会福祉法人　蓬愛会,0972700124,,,50,,,,,
093840,0972600274,栃木県,塩谷町,特別養護老人ホーム　せせらぎ,トクベツヨウゴロウジンホーム　セセラギ,介護老人福祉施設,栃木県塩谷郡塩谷町大字上沢968番地,,36.756767800000000,139.817312400000000,0287-47-2000,0287-47-2005,,社会福祉法人　あすなろ会,0972600274,,,50,http://www.asunaro-swc.jp/,,,,
092169,0972300305,栃木県,下野市,特別養護老人ホームいしばし,トクベツヨウゴロウジンホームイシバシ,介護老人福祉施設,栃木県下野市下古山１１７４,,36.445073700000000,139.844825600000030,0285-52-1484,0285-52-1488,,社会福祉法人　関記念栃の木会,0972300305,,,,http://www.tochinokikai.or.jp,,,,
092011,0970100723,栃木県,宇都宮市,特別養護老人ホーム敬祥苑,トクベツヨウゴロウジンホームケイショウエン,介護老人福祉施設,栃木県宇都宮市宝木本町２１４１番地,,36.629669200000000,139.843198600000050,028-665-5633,028-665-5635,,社会福祉法人宝生会,0970100723,,,50,http://numaog.or.jp/,,,,
092011,0970101150,栃木県,宇都宮市,特別養護老人ホーム　梅の里,トクベツヨウゴロウジンホーム　ウメノサト,介護老人福祉施設,栃木県宇都宮市南一の沢町2番23号,,36.563480200000000,139.863605399999980,028-610-7071,028-636-5639,8060005000742,社会福祉法人梅林会,0970101150,,,58,http://www.umenosato.jp/,,,,
092011,0970108197,栃木県,宇都宮市,特別養護老人ホーム　カルペ而今,トクベツヨウゴロウジンホーム　カルペニコン,介護老人福祉施設,栃木県宇都宮市砥上町54-2,,36.544180400000000,139.845309600000000,028-612-7320,028-612-7310,,社会福祉法人　蓬愛会,0970108197,,,,https://www.hoaikai.or.jp/home/calpe,,,,
092011,0970100756,栃木県,宇都宮市,特別養護老人ホーム　豊幸の郷石井,トクベツヨウゴロウジンホーム　ホウコウノサトイシイ,介護老人福祉施設,栃木県宇都宮市石井町2580-1,,36.544318400000000,139.939146700000040,028-683-3311,028-683-3315,,社会福祉法人　梨一会,0970100756,,,0,http://www.houkounosatoishii.com/,,,,
092011,0970100749,栃木県,宇都宮市,特別養護老人ホーム宝寿苑,トクベツヨウゴロウジンホームホウジュエン,介護老人福祉施設,宇都宮市宝木本町１７６８番地,,36.608227400000000,139.835202699999970,028-665-0520,028-665-0370,9060005000766,社会福祉法人正恵会,0970100749,,,56,http://www.seikeikai.jp,,,,
092029,0970201752,栃木県,足利市,特別養護老人ホームまごころ,トクベツヨウゴロウジンホームマゴコロ,介護老人福祉施設,栃木県足利市本城１丁目１４８０番地６,,36.347614700000000,139.456053300000000,0284-40-2201,0284-40-2202,1060005006770,社会福祉法人真心会,0970201752,,,62,http://magokoro-kaigo.com/,,,,
092029,0970201703,栃木県,足利市,特別養護老人ホーム　青空,トクベツヨウゴロウジンホーム　アオゾラ,介護老人福祉施設,栃木県足利市島田町８０１,,36.304313000000000,139.449740900000050,0284-73-0029,0284-73-0044,9060005006268,足利むつみ会,0970201703,,,0,http://www.mutumikai.ecnet.jp,,,,
092037,0970302089,栃木県,栃木市,特別養護老人ホームかたやなぎ,トクベツヨウゴロウジンホームカタヤナギ,介護老人福祉施設,栃木県栃木市片柳町4-14-43-18,,36.369022473125376,139.714357860852030,0282-25-7766,0282-25-7767,4060005001827,社会福祉法人ふれあいコープ,0970302089,,,0,http://fureai-coop.com/,,,,
092037,0972300172,栃木県,栃木市,特別養護老人ホーム清松園,トクベツヨウゴロウジンホームセイショウエン,介護老人福祉施設,栃木県栃木市岩舟町和泉８１６,,36.323917300000020,139.671775900000060,0282-55-6677,0282-55-6678,2060005005499,裕母和会,0972300172,,,50,http://seisho.s-y.gr.com/,,,,
092037,0972300628,栃木県,栃木市,社会福祉法人スイートホームひまわり,シャカイフクシホウジンスイートホームヒマワリ,介護老人福祉施設,栃木県栃木市都賀町原宿１４２４－１,,36.438120800000000,139.729190300000030,0282-29-3232,0282-27-0294,1060005005962,社会福祉法人スイートホーム,0972300628,,,0,http://www.tochigi-himawari.jp,,,,
092037,0972200125,栃木県,栃木市,特別養護老人ホーム雅の風,トクベツヨウゴロウジンホームミヤビノカゼ,介護老人福祉施設,栃木県栃木市西方町金崎４０３－１,,36.469170600000000,139.745182300000000,0282-92-0533,0282-92-0125,6060005005982,社会福祉法人ユートピアにしかた,0972200125,,,0,http://miyabinokaze.com,,,,
092037,0970300042,栃木県,栃木市,特別養護老人ホーム　レユーナ,トクベツヨウゴロウジンホーム　レユーナ,介護老人福祉施設,栃木県栃木市箱森町１－１４,,36.384988839334184,139.727494523942620,0282-22-6033,0282-23-6560,4060005005480,社会福祉法人　昭仁会,0970300042,,,,http://www.reyuna.com,,,,
092053,0970500617,栃木県,鹿沼市,特別養護老人ホームおりづる,トクベツヨウゴロウジンホーム　オリヅル,介護老人福祉施設,栃木県鹿沼市茂呂１０９０番地２５,,36.549094299999986,139.779637899999980,0289-60-2265,0289-60-1150,9060005003694,社会福祉法人　もろ栄福祉会,0970500617,,,50,http://moro-skf.jp/,,,,
092053,0970500161,栃木県,鹿沼市,特別養護老人ホーム　さつき荘,トクベツヨウゴロウジンホーム　サツキソウ,介護老人福祉施設,栃木県鹿沼市白桑田２５４－７,,36.550194800000000,139.813059599999970,0289-76-2959,0289-76-1473,,社会福祉法人　津田福祉会,0970500161,,,84,http://www.tudafukushi.com,,,,
092061,0970600185,栃木県,日光市,特別養護老人ホーム　ひかりの里,トクベツヨウゴロウジンホーム　ヒカリノサト,介護老人福祉施設,日光市今市1086-2,,36.724824300000000,139.697757499999970,0288-30-3911,0288-30-3912,,社会福祉法人　大恵会,0970600185,,,70,http://www.taikei.jp/,,,,
092061,0970600441,栃木県,日光市,特別養護老人ホーム　ひらがさ喜の里,トクベツヨウゴロウジンホーム　ヒラガサキノサト,介護老人福祉施設,栃木県日光市平ヶ崎608-5,,36.715738400000000,139.680687600000050,0288-30-5511,0288-21-5311,6060005002724,社会福祉法人日光福栄会,0970600441,,,0,http://nikko-fukueikai.or.jp,,,,
092088,0970800223,栃木県,小山市,特別養護老人ホーム　きぬの里,トクベツヨウゴロウジンホーム　キヌノサト,介護老人福祉施設,栃木県小山市大字高椅132-1,,36.339005100000000,139.888123599999970,0285-49-3636,0285-49-3633,,社会福祉法人くすの木会,0970800223,,,0,http://kinunosato.sakura.ne.jp,,,,
092088,0970802062,栃木県,小山市,特別養護老人ホーム　きぬの里みやび,トクベツヨウゴロウジンホーム　キヌノサトミヤビ,介護老人福祉施設,栃木県小山市大字高椅132-1,,36.339005100000000,139.888123599999970,0285-49-3636,0285-49-3633,,社会福祉法人くすの木会,0970802062,,,0,http://www.kununosato.sakura.ne.jp,,,,
092096,0972700678,栃木県,真岡市,特別養護老人ホーム　桜の華,トクベツヨウゴロウジンホーム　サクラノハナ,介護老人福祉施設,栃木県真岡市久下田712-8,,36.374396399999990,139.967820599999980,0285-74-5520,0285-74-5530,,社会福祉法人　福桜会,0972700678,,,50,https://sakuranohana.net,,,,
092118,0971100045,栃木県,矢板市,特別養護老人ホーム　八汐苑,トクベツヨウゴロウジンホームヤシオエン,介護老人福祉施設,栃木県矢板市平野1362-12,,36.866358500000000,139.886294600000040,0287-43-1872,0287-43-6568,,社会福祉法人　厚生会,0971100045,,,100,http://yasioen.jp/,,,,
092134,0972500185,栃木県,那須塩原市,特別養護老人ホーム　生きいきの里,トクベツヨウゴロウジンホーム　イキイキノサト,介護老人福祉施設,栃木県那須塩原市下田野２８２番地６,,36.941728600000000,139.895481000000020,0287-35-3734,0287-35-3747,,社会福祉法人　悠々の郷,0972500185,,,0,,,,,
092134,0971200084,栃木県,那須塩原市,特別養護老人ホーム　寿山荘,トクベツヨウゴロウジンホーム　ジュザンソウ,介護老人福祉施設,栃木県那須塩原市住吉町5番10号,,36.965300600000000,140.049396200000050,0287-64-2511,0287-64-1881,7060005003829,社会福祉法人京福会,0971200084,,,40,http://www.keihukukai.com/,,,,
092142,0972600134,栃木県,さくら市,特別養護老人ホームエリム,トクベツヨウゴロウジンホームエリム,介護老人福祉施設,栃木県さくら市鍛冶ケ澤57番地1,,36.684752900000000,140.026393900000020,028-681-1211,028-681-1215,,社会福祉法人慈愛会,0972600134,,,0,http://erimu.jp,,,,
093432,0972701122,栃木県,茂木町,特別養護老人ホームうぐいすの杜,トクベツヨウゴロウジンホームウグイスノモリ,介護老人福祉施設,栃木県芳賀郡茂木町大字茂木1824-28,,36.533694000000000,140.179705700000000,0285-81-6988,0285-64-1577,8060005009635,社会福祉法人もてぎ協栄会,0972701122,,,50,https://www.motegi-uguisunomori.com/,,,,
